MA	Gene Name	Ensembl ID	GM12878-ENCFF853TRI	GM12878-ENCFF305QBE	K562-ENCFF332TWQ	K562-ENCFF425PIK	HepG2-ENCFF430KOC	HepG2-ENCFF966SVU	HeLa-S2-ENCFF504AOD	HeLa-S2-ENCFF214ZYK	H1-ENCFF679BHK	H1-ENCFF289GEC	HUVEC-ENCFF211SQP	HUVEC-ENCFF318QVC	NHEK-ENCFF566XEO	NHEK-ENCFF570MJL	A549-ENCFF578YTC	A549-ENCFF908XTR	HMEC-ENCFF749LVX	HMEC-ENCFF476ARS	HSMM-ENCFF226JIS	HSMM-ENCFF036QPG	MCF-7-ENCFF735QLM	MCF-7-ENCFF317XCR	Th1-ENCFF879KHB	Th1-ENCFF979WIG	BE2C-ENCFF242CZI	BE2C-ENCFF465LLS	BE2C-ENCFF256IPJ	BJ-ENCFF982HRR	BJ-ENCFF967KIB	BJ-ENCFF154BBN	Jurkat-ENCFF799GFQ	Jurkat-ENCFF847SAP	Jurkat-ENCFF226OYU	Monocytes-CD14+-ENCFF167IBQ	Monocytes-CD14+-ENCFF857HLU	Monocytes-CD14+-ENCFF780XKG	NHLF-ENCFF609ZJO	NHLF-ENCFF400BDD	Panc1-ENCFF921FTG	Panc1-ENCFF149WMH	Panc1-ENCFF249UJV	CD20-ENCFF642IQW	CD20-ENCFF410IPV	CD34-ENCFF040ZTX	CD34-ENCFF932WWC	Ishikawa-ES-ENCFF770CRK	Ishikawa-ES-ENCFF667ZBZ	Chorion-ENCFF954RVV	Chorion-ENCFF376HRQ	HeLa-S3-ENCFF255QOM	Hepatocytes-ENCFF264EOK	Hepatocytes-ENCFF064IQR	T-47D-ENCFF549FIH	T-47D-ENCFF234TQB
MA0847.1	FOXD2	ENSG00000186564	0.17	0.18	0.79	0.36	0.05	0.1	0.14	0.4	0.02	0.06	0.03	0.01	0.03	0.01	0.31	0.09	0.14	0.15	0.03	0.03	0.04	0.04	0.54	0.24	0.0	0.0	0.0	0.06	0.06	0.07	1.79	2.11	2.22	0.02	0.02	0.04	0.07	0.07	1.12	1.15	1.43	0.06	0.16	0.16	0.16	0.19	0.19	0.02	0.02	0.42	1.15	1.19	4.48	4.82
MA0848.1	FOXO4	ENSG00000184481	0.64	0.76	13.370000000000001	12.120000000000001	8.54	14.370000000000001	8.13	22.02	15.629999999999999	13.969999999999999	2.75	2.44	1.88	1.5899999999999999	0.87	1.24	1.51	1.53	3.64	3.74	0.7	0.68	8.28	7.220000000000001	11.14	11.120000000000001	8.82	1.74	1.75	2.0	7.029999999999999	5.62	5.21	6.85	6.93	6.29	1.35	1.37	2.27	2.34	2.48	4.73	8.940000000000001	14.11	16.259999999999998	1.0699999999999998	1.1	126.7	126.24	23.16	2.85	2.95	5.210000000000001	3.95
MA0849.1	FOXO6	ENSG00000204060	0.0	0.0	0.05	0.02	0.0	0.0	0.15	0.28	0.21	0.0	0.0	0.0	0.0	0.0	0.38	0.04	0.0	0.0	0.48	0.49	0.36	0.35	0.05	0.2	19.71	20.52	18.97	0.01	0.01	0.02	4.35	3.73	3.92	0.04	0.04	0.13	0.0	0.0	3.52	3.6	2.45	0.35	0.02	0.22	0.17	0.68	0.71	6.18	5.86	0.98	3.44	3.55	3.81	4.63
MA0850.1	FOXP3	ENSG00000049768	0.03	0.03	0.08	0.05	0.0	0.03	0.16	0.0	0.22	0.08	0.0	0.0	0.07	0.02	0.06999999999999999	0.16999999999999998	0.18000000000000002	0.18000000000000002	0.11	0.11	0.22	0.22	4.83	4.800000000000001	0.38	0.43999999999999995	0.73	0.1	0.1	0.18	0.61	0.31	0.32	0.01	0.01	0.0	0.03	0.03	0.4	0.41	0.41000000000000003	0.07	0.02	0.31	0.33000000000000007	0.41000000000000003	0.43	0.4	0.39	0.0	0.07	0.07	0.84	1.54
MA0852.2	FOXK1	ENSG00000164916	2.39	3.4899999999999998	2.69	1.73	1.18	3.44	4.34	6.159999999999999	1.47	1.03	5.46	2.8000000000000003	4.45	3.2	23.220000000000002	6.2700000000000005	8.36	9.04	6.0	6.44	6.88	6.710000000000001	13.440000000000001	13.709999999999999	16.01	16.05	16.950000000000003	2.11	2.11	2.66	5.44	4.4	4.02	12.5	12.620000000000001	20.72	7.16	7.25	14.39	13.879999999999999	13.58	18.819999999999997	11.62	6.619999999999999	6.579999999999999	3.0700000000000003	3.11	3.2699999999999996	3.8899999999999997	4.59	6.45	6.21	7.220000000000001	9.690000000000001
MA0855.1	RXRB	ENSG00000206289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0856.1	RXRG	ENSG00000143171	0.05	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.0	0.07	0.1	0.0	0.0	0.0	0.0	0.01	0.01	0.23	0.23	0.02	0.03	0.05	0.05	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.06	0.04	0.0	0.0	0.1	0.09	0.0	0.04	0.04	0.07	0.06
MA0861.1	TP73	ENSG00000078900	14.820000000000002	23.25	0.71	0.8099999999999999	0.14	0.45	0.04	0.15	1.7399999999999998	1.74	0.0	0.0	0.11	0.04	0.38	0.01	2.14	2.19	1.12	1.15	0.91	0.8800000000000001	0.34	0.06	4.15	4.2299999999999995	2.42	0.0	0.0	0.0	0.15	0.0	0.05	0.17	0.16	0.12	0.05	0.05	2.64	2.6100000000000003	3.0700000000000003	0.19	1.6400000000000001	0.11	0.02	1.71	1.57	0.17	0.16	0.15	1.1400000000000001	1.25	6.200000000000001	8.26
MA0862.1	GMEB2	ENSG00000101216	1.42	2.7199999999999998	4.04	4.47	3.51	4.08	5.760000000000001	6.67	4.26	3.5	3.3	3.38	5.25	3.44	16.740000000000002	5.0	7.220000000000001	7.38	7.7700000000000005	8.05	7.2	7.01	8.129999999999999	8.120000000000001	13.43	13.7	13.82	4.21	4.23	6.08	11.399999999999999	10.89	10.93	8.71	8.809999999999999	9.91	6.92	7.0200000000000005	11.79	12.02	11.16	18.32	11.469999999999999	5.14	5.09	6.18	6.36	6.53	6.35	6.52	8.99	9.31	11.66	13.58
MA0863.1	MTF1	ENSG00000188786	10.95	11.709999999999999	4.58	5.11	6.26	2.71	8.690000000000001	6.03	8.26	4.89	6.25	8.41	6.3	11.84	2.11	7.15	7.25	7.41	6.37	6.59	6.76	6.75	5.85	6.12	1.97	2.01	1.82	6.32	6.33	5.62	4.29	5.59	5.83	12.709999999999999	12.84	9.35	7.69	7.79	6.050000000000001	5.05	5.42	3.59	4.0	4.05	5.91	3.73	3.79	5.8	5.78	6.369999999999999	6.620000000000001	6.52	7.69	7.620000000000001
MA0864.1	E2F2	ENSG00000007968	11.09	13.83	3.47	3.52	0.51	0.18	2.51	6.4399999999999995	1.76	1.62	0.2	0.97	0.02	0.05	5.1899999999999995	1.2	0.39	0.4	0.55	0.57	3.29	3.21	2.01	2.05	1.06	1.08	0.47	0.09	0.09	0.09	18.69	14.1	14.82	3.51	3.5500000000000003	3.31	0.74	0.75	2.4699999999999998	2.54	2.47	1.08	1.55	0.52	0.48	3.67	3.11	0.99	0.94	6.91	0.17	0.17	2.31	2.78
MA0865.1	E2F8	ENSG00000129173	15.569999999999999	18.04	7.84	14.86	3.73	1.21	4.32	7.3999999999999995	8.37	10.91	3.75	6.93	0.27	0.6900000000000001	7.3	5.1	2.6799999999999997	2.7399999999999998	1.08	1.07	15.49	15.15	0.07	0.07	1.2000000000000002	1.2600000000000002	0.26	1.83	1.7	1.7899999999999998	13.530000000000001	17.29	17.28	0.0	0.0	0.0	3.6999999999999997	3.4	2.62	2.86	2.4	0.09000000000000001	0.15	2.0900000000000003	2.05	3.9000000000000004	3.46	3.35	3.14	7.91	0.53	0.55	3.0	3.15
MA0866.1	SOX21	ENSG00000125285	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	1.37	1.78	0.0	0.06	0.02	0.03	1.84	4.64	0.0	0.0	0.0	0.0	1.38	1.48	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.08	0.09	0.0	0.0	0.0	0.0	0.0	2.59	2.53	3.24	0.0	0.0	0.0	0.0	0.06	0.07	0.0	0.0	0.0	0.14	0.16	0.0	0.02
MA0867.1	SOX4	ENSG00000124766	26.71	23.92	0.04	0.03	0.55	1.09	4.96	4.66	18.46	21.55	24.45	20.81	5.79	7.59	4.83	19.83	6.55	5.53	2.88	2.46	44.88	52.85	1.29	1.59	38.12	42.11	27.43	2.88	2.39	2.37	58.28	45.79	57.55	13.98	11.77	11.11	6.84	5.74	41.74	42.3	38.02	2.7	2.72	64.17	50.78	9.53	11.56	1.5	1.19	5.86	59.66	62.16	23.65	37.46
MA0868.1	SOX8	ENSG00000005513	0.0	0.0	0.0	0.03	0.28	0.34	0.0	0.0	1.9800000000000002	2.32	0.39	0.30000000000000004	0.02	0.04	0.34	0.05	0.0	0.0	14.33	14.84	0.11	0.11	1.2	1.17	0.03	0.03	0.03	0.03	0.03	0.03	0.9600000000000001	0.8	0.85	0.0	0.0	0.0	0.0	0.0	3.6199999999999997	3.62	3.1700000000000004	0.05	0.02	0.01	0.02	0.06	0.06	0.17	0.17	0.0	3.1	3.19	0.01	0.0
MA0871.1	TFEC	ENSG00000105967	1.6400000000000001	0.8	0.02	0.0	0.0	0.0	0.01	0.0	0.04	0.0	8.52	29.259999999999998	0.01	0.06	0.02	0.05	0.0	0.0	0.01	0.01	0.02	0.02	0.64	0.66	0.22999999999999998	0.24	0.03	0.0	0.0	0.0	0.08	0.0	0.0	41.580000000000005	41.97	12.18	0.060000000000000005	0.060000000000000005	0.0	0.0	0.0	4.04	11.35	46.59	49.300000000000004	0.0	0.0	2.41	2.38	0.0	9.719999999999999	10.469999999999999	0.0	0.0
MA0872.1	TFAP2A(var.3)	ENSG00000137203	0.19	0.15	7.62	3.41	0.28	0.15	35.050000000000004	66.89	0.5700000000000001	0.7	0.08	0.0	30.879999999999995	24.390000000000004	26.2	8.780000000000001	16.24	17.099999999999998	0.09	0.09	2.6100000000000003	1.57	0.0	0.0	2.08	2.13	2.23	10.599999999999998	10.62	10.729999999999999	1.2	1.9500000000000002	1.65	0.0	0.0	0.0	0.04	0.04	76.13000000000001	77.48	87.01	0.0	0.01	0.01	0.0	3.51	2.9699999999999998	270.79999999999995	292.32	65.85000000000001	14.330000000000002	10.129999999999999	127.63	136.66000000000003
MA0873.1	HOXD12	ENSG00000170178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.08	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	1.13	0.53	1.05	0.0	0.0	0.0	0.0	0.0	0.12000000000000001	0.1	0.05	0.0	0.0	0.0	0.0	0.11	0.11	0.0	0.0	0.0	2.5900000000000003	3.1	1.03	1.28
MA0875.1	BARX1	ENSG00000131668	0.0	0.0	0.5	0.0	0.0	0.0	8.28	17.75	0.79	0.62	0.0	0.0	0.0	0.0	6.52	1.97	0.05	0.06	0.05	0.05	0.0	0.0	0.06	0.06	0.08	0.08	0.43	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	85.52000000000001	87.03999999999999	88.89	0.08	0.0	0.0	0.01	12.530000000000001	12.940000000000001	0.0	0.0	18.45	0.0	0.0	0.13	0.11
MA0876.1	BSX	ENSG00000188909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.07	0.0
MA0878.1	CDX1	ENSG00000113722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.82	0.64	1.78	0.24	0.32	0.58	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.05	0.0	38.39	34.5	0.0	0.0
MA0882.1	DLX6	ENSG00000006377	0.0	0.0	0.0	0.0	2.87	5.460000000000001	0.0	0.0	0.16	0.0	0.0	0.0	0.14	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.89	10.3	8.76	0.0	0.01	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.0	0.01	1.12	0.8	1.66	0.0	0.0	0.0	0.0	5.01	2.6799999999999997	3.0	8.0	0.0	2.14	1.3	0.0	0.0
MA0884.1	DUXA	ENSG00000258873	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.18	0.0	0.0	0.0	0.06	0.0
MA0886.1	EMX2	ENSG00000170370	0.0	0.01	0.0	0.0	0.09	0.13	0.0	0.0	0.2	0.21	0.0	0.0	2.39	2.5999999999999996	0.0	0.0	0.0	0.0	0.04	0.04	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.33	0.42000000000000004	0.28	0.38	0.32	0.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.01	0.02	63.17	53.31	0.08	0.08	0.0	0.0	0.0	0.04	0.03
MA0887.1	EVX1	ENSG00000106038	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0	0.0	0.23000000000000004	0.05	0.0	0.0	0.01	0.01	0.15	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.1	0.0	0.0	0.0	0.0	0.0	0.06	0.06	0.01	0.02	0.0	1.59	1.59	0.0	0.0
MA0888.1	EVX2	ENSG00000174279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.02	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.05	0.05	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1	1.14	0.01	0.01
MA0889.1	GBX1	ENSG00000164900	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28	0.42	0.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.0	0.02	0.02	0.16	0.17	0.0	0.0	0.0	0.08	0.08	0.05	0.04
MA0890.1	GBX2	ENSG00000168505	0.0	0.0	0.41	0.24	0.0	0.0	4.01	2.74	0.26	0.71	18.209999999999997	10.379999999999999	0.18	0.06	1.9100000000000001	0.64	0.02	0.02	10.13	10.469999999999999	0.54	0.53	0.0	0.0	0.23	0.23	0.0	0.05	0.05	0.09000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	6.3999999999999995	6.57	8.190000000000001	0.0	0.0	0.02	0.01	2.0999999999999996	2.1799999999999997	0.02	0.02	2.81	0.0	0.0	0.0	0.02
MA0891.1	GSC2	ENSG00000063515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06	0.02	0.04	0.01	0.0	0.03	0.03	0.0	0.0	0.02	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0892.1	GSX1	ENSG00000169840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0893.1	GSX2	ENSG00000180613	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MA0894.1	HESX1	ENSG00000163666	1.75	2.45	0.48	0.28	0.72	1.29	1.61	4.03	4.33	6.73	0.72	0.24	0.02	0.19	0.04	1.1600000000000001	0.31	0.29	0.34	0.32999999999999996	1.42	1.53	0.17	0.17	0.94	0.96	0.29000000000000004	0.34	0.32	0.25	3.95	4.37	4.91	0.67	0.63	0.63	0.6599999999999999	0.64	0.28	0.28	0.6599999999999999	0.79	1.4100000000000001	10.28	9.379999999999999	2.17	2.37	0.24	0.21	4.71	0.42000000000000004	0.47	0.64	0.6699999999999999
MA0895.1	HMBOX1	ENSG00000147421	12.350000000000001	13.600000000000001	13.81	15.489999999999998	12.67	13.69	15.85	16.37	7.0	7.41	11.959999999999997	12.49	4.42	9.180000000000001	19.950000000000003	22.23	8.07	9.819999999999999	7.59	9.030000000000001	15.75	13.439999999999998	23.710000000000004	21.46	19.470000000000002	19.59	15.18	9.55	13.120000000000001	9.7	18.52	12.05	12.66	21.73	24.68	14.940000000000001	7.62	9.000000000000002	3.999999999999999	3.7699999999999996	4.010000000000001	29.53	26.369999999999997	22.869999999999994	25.58	6.1	5.23	27.770000000000003	28.160000000000004	15.989999999999998	24.259999999999998	24.04	11.7	13.710000000000003
MA0899.1	HOXA10	ENSG00000253293	0.0	0.0	0.0	0.0	0.0	0.0	3.76	3.8099999999999996	0.0	0.0	4.2	5.67	1.55	1.7699999999999998	1.92	4.32	0.14	0.15000000000000002	26.049999999999997	26.68	8.51	8.940000000000001	0.16	0.17	0.0	0.0	0.0	49.25	48.91	44.79	17.28	14.92	16.34	0.06	0.07	0.28	0.22	0.22	0.69	0.71	0.46	0.0	0.0	23.200000000000003	21.07	28.330000000000002	28.84	1.81	1.8300000000000003	4.21	6.66	6.52	0.07	0.0
MA0900.1	HOXA2	ENSG00000105996	0.0	0.0	0.0	0.0	0.24000000000000002	0.21000000000000002	0.1	0.26	0.0	0.0	0.73	1.94	0.19	0.39	2.63	1.8299999999999998	0.93	1.12	0.12	0.14	0.02	0.02	0.22	0.01	0.0	0.0	0.0	0.11	0.11	0.04	0.21	0.25	0.24	0.0	0.0	0.0	1.83	2.07	0.6799999999999999	0.65	0.7	0.01	0.02	0.7	0.9	0.1	0.14	0.0	0.0	0.18	0.67	0.66	0.03	0.0
MA0901.1	HOXB13	ENSG00000159184	0.0	0.0	0.0	0.0	0.0	0.0	0.19	0.41	0.0	0.0	0.0	0.0	0.0	0.0	1.68	2.6	0.01	0.01	0.15	0.16	0.04	0.04	0.0	0.0	0.0	0.0	0.0	0.66	0.67	0.57	1.89	1.48	1.55	0.0	0.0	0.0	0.0	0.0	9.44	9.51	9.86	0.0	0.0	0.0	0.0	1.46	1.44	0.09	0.09	0.42	0.33	0.34	0.02	0.01
MA0902.1	HOXB2	ENSG00000173917	3.0300000000000002	2.4699999999999998	10.32	9.14	0.0	0.0	0.06	0.0	0.03	0.16	2.39	1.8499999999999999	3.54	3.46	3.18	2.05	4.66	5.920000000000001	26.55	30.17	0.35	0.19	5.27	4.82	0.1	0.05	0.0	0.92	1.26	0.82	0.33999999999999997	0.37	0.39	2.5300000000000002	2.45	5.48	8.14	14.08	54.22	60.36	60.15	2.19	6.91	14.52	21.49	0.28	0.30000000000000004	7.6899999999999995	8.15	0.0	24.35	26.189999999999998	42.06	40.16
MA0903.1	HOXB3	ENSG00000120093	0.27	0.14	26.0	15.46	0.0	0.19	6.83	12.450000000000001	0.05	0.14	13.48	18.51	0.36000000000000004	0.38999999999999996	38.989999999999995	8.78	2.2199999999999998	2.2800000000000002	8.610000000000001	8.91	0.38	0.38	2.38	2.0	0.09	0.09	0.09	0.04	0.04	0.0	10.15	11.290000000000001	11.18	0.42000000000000004	0.42000000000000004	0.5	16.99	17.27	92.38000000000001	92.26000000000002	101.79999999999998	1.01	1.83	24.99	24.7	25.139999999999993	33.269999999999996	2.5500000000000003	2.5700000000000003	12.2	3.2600000000000002	4.960000000000001	11.159999999999998	10.04
MA0905.1	HOXC10	ENSG00000180818	0.0	0.0	0.53	0.39	0.79	0.43000000000000005	81.30000000000001	103.11	0.0	0.0	2.6799999999999997	3.0100000000000002	18.69	20.75	1.3900000000000001	1.9	0.72	0.74	57.56000000000001	59.67	3.15	3.07	0.0	0.0	34.67999999999999	34.04	32.32	12.160000000000002	12.209999999999999	11.37	20.19	20.16	18.439999999999998	0.0	0.0	0.0	0.02	0.02	150.36	151.78	155.07	0.0	0.0	0.0	0.0	0.2	0.21	0.26	0.25	103.96000000000001	1.29	1.3499999999999999	118.07	127.66000000000001
MA0906.1	HOXC12	ENSG00000123407	0.0	0.0	0.32	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33	0.36	0.03	0.01	0.01	0.04	0.58	1.29	0.31	0.12	0.0	0.0	0.0	0.0	0.0	0.04	0.04	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	12.25	10.38	12.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	1.5	1.82
MA0907.1	HOXC13	ENSG00000123364	0.0	0.0	0.02	0.13	0.02	0.0	1.4	2.63	0.0	0.0	0.0	0.0	4.48	4.49	5.0	4.86	7.89	8.1	14.8	15.41	14.27	13.81	0.0	0.0	0.37	0.37	0.39	0.9	0.9	0.82	0.33	0.18	0.19	0.0	0.0	0.0	0.0	0.0	100.93	102.44	114.39	0.0	0.0	0.0	0.0	0.04	0.04	0.05	0.05	2.74	0.05	0.05	36.77	43.74
MA0908.1	HOXD11	ENSG00000128713	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63	2.21	0.0	0.0	0.0	0.0	0.15	0.19	0.0	0.0	0.0	0.0	0.15	8.33	7.98	8.290000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29	0.27	0.0	0.0	0.0	0.0	0.0	0.68	0.66	0.1	0.09	0.06	9.440000000000001	8.67	0.0	0.0
MA0909.1	HOXD13	ENSG00000128714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.1	0.19	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.31	0.32	0.34	0.58	0.58	0.35	29.82	26.08	27.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85	2.95	0.0	0.0	0.0	15.82	16.33	0.0	0.0
MA0914.1	ISL2	ENSG00000159556	0.02	0.03	16.12	8.0	2.06	4.82	1.02	0.77	0.11	0.12	0.0	0.0	0.01	0.0	25.55	2.01	0.02	0.02	1.56	1.62	0.11	0.11	0.03	0.03	1.13	1.15	0.27	4.140000000000001	4.14	6.33	5.6000000000000005	5.1	5.35	1.71	1.7199999999999998	1.65	0.02	0.02	0.9400000000000001	0.9600000000000001	0.6799999999999999	1.12	1.2	0.0	0.0	4.65	4.79	0.01	0.01	0.78	2.73	2.82	0.97	0.83
MA1100.1	ASCL1	ENSG00000139352	21.84	24.6	0.1	0.02	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.0	0.0	0.0	0.0	0.25	0.24	0.02	0.02	24.87	25.44	16.61	0.01	0.01	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.13	0.12	0.0	1.2	1.24	0.02	0.0
MA1101.1	BACH2	ENSG00000112182	0.0	0.01	0.56	0.59	0.0	0.0	0.0	0.0	1.4200000000000002	1.17	0.33999999999999997	0.39	0.37	0.38	0.08	0.25	0.47	0.48	0.8899999999999999	0.91	0.31	0.32	15.239999999999998	15.43	0.27	0.27	0.09	0.02	0.02	0.09	0.8700000000000001	1.8499999999999999	1.93	0.04	0.04	0.03	1.9	1.92	0.69	0.71	0.63	45.11	26.669999999999998	5.23	5.4	1.76	1.78	0.54	0.5800000000000001	0.0	2.91	2.84	1.04	1.52
MA1102.1	CTCFL	ENSG00000124092	0.02	0.16	177.01999999999992	134.91	0.39	0.05	0.0	0.0	0.94	0.18	0.0	0.0	0.0	0.0	0.03	0.01	0.0	0.0	0.01	0.01	0.02	0.02	0.0	0.0	0.18	0.19	0.06	0.0	0.0	0.0	0.05	0.0	0.0	0.01	0.01	0.0	0.01	0.01	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.1	0.11	0.02	0.02	0.0	0.0	0.0	0.08	0.24
MA1103.1	FOXK2	ENSG00000141568	3.39	2.1599999999999997	29.33	32.73	33.74999999999999	64.82	12.84	15.849999999999998	22.499999999999996	23.660000000000004	21.08	17.18	28.240000000000002	29.230000000000008	35.94	27.08	32.01	32.76	21.719999999999995	22.520000000000003	21.249999999999993	20.49	17.249999999999996	13.940000000000003	72.88	76.39	84.21000000000001	16.330000000000002	15.95	15.58	59.26	40.61	42.150000000000006	13.09	13.71	15.280000000000001	21.51	21.43	77.67000000000002	87.96999999999998	78.25	11.469999999999999	12.299999999999999	16.48	16.830000000000002	36.800000000000004	37.2	12.899999999999999	12.8	18.080000000000002	24.58	24.07	56.44000000000001	67.56
MA1104.1	GATA6	ENSG00000141448	0.0	0.03	0.03	0.01	0.54	0.73	2.43	1.5	0.0	0.33	2.84	4.31	0.27	0.32	2.11	0.73	0.55	0.56	0.05	0.05	1.69	1.64	0.43999999999999995	0.42	0.1	0.1	0.1	0.62	0.61	0.54	0.98	0.99	0.92	0.0	0.0	0.03	3.6300000000000003	3.68	0.14	0.15	0.15000000000000002	0.03	0.0	0.02	0.01	0.06999999999999999	0.06999999999999999	1.99	1.9500000000000002	1.56	95.12	98.31	2.91	3.48
MA1105.1	GRHL2	ENSG00000083307	0.0	0.03	0.0	0.0	0.05	0.0	0.0	0.0	15.01	16.29	0.06	0.0	13.2	12.469999999999999	0.0	0.01	11.8	12.060000000000002	0.0	0.0	54.480000000000004	53.370000000000005	0.16	0.07	0.11	0.12	0.13	0.02	0.02	0.03	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.03	0.02	0.0	0.0	0.0	0.0	22.28	23.09	29.77	29.42	0.0	6.29	6.43	55.47	57.76
